Sourcing Cost,NTM1,NTM2,NTM3,X1,X2,X3,DIRECT,ECOM,RETAIL,WHOLESALE,ExtraLarge,Large,Small,Liquid,Powder
231.62,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
150.63,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True
148.84,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
146.97,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
138.16,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
79.71,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
24.46,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
169.98,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
15.79,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
211.29,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
136.83,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
116.61,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
25.99,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
147.68,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
186.62,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
147.7,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
64.32,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True
0.79,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
154.14,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
149.72,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
80.53,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
192.38,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
147.94,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
164.4,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
148.52,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
132.54,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
56.52,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
215.1,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
196.39,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
135.24,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
1.27,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
142.76,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
49.47,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
108.87,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
135.46,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
98.85,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
132.76,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
113.56,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
162.02,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
141.58,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
141.47,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
47.03,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
114.9,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
136.09,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
105.61,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
141.45,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
147.87,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
148.57,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
139.42,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
24.16,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
92.38,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
30.06,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
93.79,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
56.52,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
72.92,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
149.49,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
153.43,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
197.36,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
149.19,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
81.02,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
111.61,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
168.42,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
110.63,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
133.3,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
108.5,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
49.44,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
150.6,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
29.43,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
97.16,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
38.15,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
79.18,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
85.58,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
73.39,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
125.27,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True
141.76,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
175.61,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
146.34,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
70.08,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
218.42,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
